qmof-e71ede6,2.5786960124969482,2.6305322647094727
qmof-8437032,0.21836000680923462,-0.06521105766296387
qmof-172319f,1.1793550252914429,1.3126044273376465
qmof-8c0f5e2,2.3343470096588135,2.5065579414367676
qmof-248f738,0.6717550158500671,0.6450045108795166
qmof-cd01b25,3.145159959793091,2.755652904510498
qmof-1b73980,0.7378720045089722,0.6049507856369019
qmof-ade9957,4.136815071105957,4.18231201171875
qmof-0637865,1.4508730173110962,1.7509214878082275
qmof-d6eb27e,0.6148229837417603,0.4092841148376465
qmof-d587b67,0.8799239993095398,0.8019946813583374
qmof-a45ca63,4.035984039306641,4.130875587463379
qmof-0618e72,3.018311023712158,3.105471134185791
qmof-25fa36f,2.886934995651245,2.6439175605773926
qmof-da36c6b,2.628041982650757,2.668858051300049
qmof-55931fb,2.1147639751434326,2.206043004989624
qmof-3d31da5,2.7506000995635986,2.9555389881134033
qmof-5b2a0f0,4.08853816986084,4.074343681335449
qmof-d35855c,3.196621894836426,3.152019500732422
qmof-b9da82e,2.597543954849243,2.5743560791015625
qmof-f1b24ea,1.562404990196228,1.137647271156311
qmof-0a7a6ac,3.810170888900757,3.7870540618896484
qmof-331f98a,2.82378888130188,2.795689105987549
qmof-6b10fb5,2.7393240928649902,2.6620864868164062
qmof-c5741d9,2.5288829803466797,2.2313921451568604
qmof-f92e9aa,2.113675117492676,2.181180477142334
qmof-f6f7cfa,3.3729000091552734,3.1382484436035156
qmof-783f7b2,4.141401767730713,4.251594543457031
qmof-4db34af,3.1129469871520996,3.0973453521728516
qmof-53fe88d,2.0360920429229736,1.9979369640350342
qmof-8539847,0.24051399528980255,0.4094165563583374
qmof-9b3fc80,2.023124933242798,1.799999475479126
qmof-98ca63c,2.3883330821990967,2.4294960498809814
qmof-14345c5,3.0839080810546875,3.0955679416656494
qmof-15d20be,2.8996050357818604,2.6621904373168945
qmof-d73b859,0.9767569899559021,0.7644665241241455
qmof-b38dbf6,0.2787260115146637,0.2515336275100708
qmof-dcb9192,3.0051310062408447,2.9026801586151123
qmof-e827bde,0.7302370071411133,0.7621047496795654
qmof-11881b6,2.245404005050659,2.27850341796875
qmof-7ae923a,1.8260680437088013,2.0938801765441895
qmof-a50d865,4.193017959594727,4.1733245849609375
qmof-c77937a,2.83181095123291,2.7555627822875977
qmof-2a3337e,0.012609000317752361,-0.04036736488342285
qmof-3d7f145,3.0888030529022217,2.9709362983703613
qmof-44308c2,1.7538950443267822,1.7533677816390991
qmof-a4d3297,2.468061923980713,2.5261728763580322
qmof-104309e,1.3167239427566528,2.5933661460876465
qmof-bdea962,2.2002151012420654,2.312347650527954
qmof-746261e,2.9641120433807373,2.943469524383545
qmof-85e55eb,0.6054610013961792,0.7466539144515991
qmof-3ed2303,3.2590808868408203,2.890683650970459
qmof-79f0214,1.0272929668426514,1.2218265533447266
qmof-4f35422,0.8793609738349915,0.6398016214370728
qmof-955bb00,3.9157469272613525,3.76918363571167
qmof-3d9ac1d,4.556466102600098,4.807043552398682
qmof-139da7b,1.432134985923767,1.1730167865753174
qmof-5b13ca9,2.151418924331665,2.1834006309509277
qmof-708b5df,3.1509039402008057,3.1181817054748535
qmof-3d670d8,0.9727470278739929,1.1933443546295166
qmof-7bbf934,1.9389419555664062,2.3529200553894043
qmof-99f53a9,4.0420122146606445,4.040416717529297
qmof-5ea29db,4.540486812591553,4.768143653869629
qmof-c4db1fe,3.0059330463409424,2.918264389038086
qmof-7aa6be5,0.3432759940624237,0.4664804935455322
qmof-bf69fe8,0.892657995223999,1.0852279663085938
qmof-aad417f,3.1856369972229004,3.075009346008301
qmof-53516e2,0.9895740151405334,0.8060269355773926
qmof-6800a56,2.3521549701690674,2.4531819820404053
qmof-3a15a51,0.5606979727745056,0.6002181768417358
qmof-d46f640,2.2754569053649902,2.3670454025268555
qmof-0bdc70c,4.090909004211426,4.082320213317871
qmof-075218d,2.0611488819122314,2.0618479251861572
qmof-2cfc395,3.202320098876953,3.09549617767334
qmof-4ba8a8c,0.6042129993438721,0.7372357845306396
qmof-6c1f31f,2.9971320629119873,2.8971829414367676
qmof-c948dbc,0.7941150069236755,0.8490617275238037
qmof-542c87d,1.882722020149231,1.8171310424804688
qmof-31fb841,0.8231109976768494,0.8582019805908203
qmof-f405a54,2.979525089263916,2.906890392303467
qmof-1eb9333,3.109697103500366,3.0031447410583496
qmof-3d5971c,0.4996109902858734,0.5568937063217163
qmof-5bc7a5e,3.590001106262207,3.5729830265045166
qmof-e590c4c,0.5937060117721558,0.5097757577896118
qmof-1274274,0.7469750046730042,0.8722794055938721
qmof-0519a50,1.9844399690628052,1.6921589374542236
qmof-a4cfbb4,3.3435580730438232,3.117887020111084
qmof-dc65865,2.155600070953369,2.1758949756622314
qmof-7d04430,2.509730100631714,2.7127230167388916
qmof-b121520,5.097993850708008,4.659475326538086
qmof-68178b9,1.6046279668807983,1.7618439197540283
qmof-5bf0c2a,0.5682709813117981,0.4971228837966919
qmof-4124b8d,1.0033760070800781,0.696540117263794
qmof-52b722a,2.5482380390167236,2.833294153213501
qmof-034e9af,3.6507740020751953,3.51878023147583
qmof-1382eec,1.062911033630371,1.0070966482162476
qmof-71f1dac,3.3464910984039307,3.2616255283355713
qmof-dd61915,3.6266400814056396,3.5764763355255127
qmof-e34a57f,0.6734430193901062,0.5907624959945679
qmof-fe6118d,0.530019998550415,0.9478718042373657
qmof-f3c52d4,1.804779052734375,2.011167287826538
qmof-c24c5a7,2.388108015060425,2.4043588638305664
qmof-fc99c94,2.7182750701904297,2.678539276123047
qmof-1b54ceb,2.886435031890869,3.0643653869628906
qmof-5bf8bc9,1.6137069463729858,1.889768362045288
qmof-f2b9905,4.329945087432861,4.4622368812561035
qmof-49c3c03,4.114968776702881,3.8654489517211914
qmof-2596182,1.7293449640274048,1.9023152589797974
qmof-c4bcebc,3.131951093673706,2.9742820262908936
qmof-433f472,2.9970459938049316,2.8813953399658203
qmof-9931f8f,0.9054629802703857,0.6278316974639893
qmof-b965e42,0.826367974281311,0.6434084177017212
qmof-c207cf7,0.4432840049266815,0.3066514730453491
qmof-f3defa1,1.364071011543274,1.1961925029754639
qmof-bc986a5,3.6778368949890137,3.692732810974121
qmof-597cc0a,2.066301107406616,2.180643081665039
qmof-42570c2,2.6274778842926025,2.628345012664795
qmof-ee705c4,0.676268994808197,0.7436463832855225
qmof-c46c71e,1.4341779947280884,1.3903708457946777
qmof-26888fa,0.9846869707107544,1.0939191579818726
qmof-7edf2e5,2.4338130950927734,2.512424945831299
qmof-257e499,2.1706960201263428,2.0698482990264893
qmof-38d84a5,2.9764509201049805,3.162058115005493
qmof-3a44113,0.3412320017814636,1.14678955078125
qmof-9650908,2.1231319904327393,2.1381232738494873
qmof-2f39bbb,3.1926140785217285,3.342057228088379
qmof-ce92376,1.8002560138702393,1.7017189264297485
qmof-60d01a8,0.9070690274238586,0.7740768194198608
qmof-a487143,1.338089942932129,1.6613281965255737
qmof-4ffb71f,3.141079902648926,2.9666972160339355
qmof-74b7695,1.3487930297851562,1.350950002670288
qmof-32ac742,0.4187780022621155,0.24133682250976562
qmof-6f907db,2.535731077194214,2.5850448608398438
qmof-f4c4d54,3.4384140968322754,3.646576404571533
qmof-7051972,1.195775032043457,1.2167251110076904
qmof-c6fa1c1,2.094702959060669,1.9607430696487427
qmof-7f34f70,2.287208080291748,2.1972768306732178
qmof-180a643,2.7052910327911377,2.640145778656006
qmof-6f4c103,0.21592199802398682,0.23054838180541992
qmof-9f89994,0.9290930032730103,1.2364912033081055
qmof-e0f33e8,1.9545409679412842,2.1990418434143066
qmof-9ca48a0,4.1050920486450195,4.193964004516602
qmof-c098fd3,0.9955049753189087,0.8016589879989624
qmof-d62afed,3.0672719478607178,3.1083149909973145
qmof-dca4eee,0.9573490023612976,0.9217954874038696
qmof-e8bc912,0.14519500732421875,0.44793105125427246
qmof-983793a,1.3505760431289673,1.4038505554199219
qmof-a5088d3,2.745400905609131,2.800601005554199
qmof-fbac185,1.4158350229263306,1.3687126636505127
qmof-d54431e,3.238152027130127,3.0548243522644043
qmof-ae283f2,2.183450937271118,1.9200345277786255
qmof-e890bc7,1.5455420017242432,1.5784262418746948
qmof-7d3f49d,2.5498900413513184,2.879077911376953
qmof-b5d466b,0.8867210149765015,0.6396843194961548
qmof-f73f181,1.9487919807434082,1.7630493640899658
qmof-51609ef,2.7389779090881348,2.855137348175049
qmof-76257fc,2.9264230728149414,2.863344192504883
qmof-b87071b,1.2263849973678589,1.2827879190444946
qmof-2e8198f,1.6845289468765259,1.6794984340667725
qmof-6d57f92,2.787511110305786,2.7201099395751953
qmof-ecf163d,0.23601500689983368,0.5678527355194092
qmof-77b56e0,3.077009916305542,2.981419086456299
qmof-fd9f0a1,0.9319350123405457,0.9719462394714355
qmof-f804647,2.4338579177856445,2.2554709911346436
qmof-c318faf,1.4051899909973145,1.4119536876678467
qmof-150491a,1.6396379470825195,1.731128215789795
qmof-00f7b5b,2.1230990886688232,1.8627023696899414
qmof-7a1356c,2.3067169189453125,2.2995171546936035
qmof-983bf79,2.7271499633789062,2.8107423782348633
qmof-33a1180,3.342698097229004,4.960532188415527
qmof-7b5e892,1.0737030506134033,1.1570043563842773
qmof-bc96401,2.2182939052581787,2.1747007369995117
qmof-f9a6beb,4.276598930358887,4.35880184173584
qmof-8ccaa8e,1.2789649963378906,1.077769160270691
qmof-16abc05,2.2810769081115723,2.2147459983825684
qmof-e7b175c,0.03248000144958496,0.04418957233428955
qmof-15b6747,3.627242088317871,3.4708919525146484
qmof-41301bd,0.9819070100784302,1.0725010633468628
qmof-feea44b,0.6770420074462891,0.20477986335754395
qmof-8804440,5.101913928985596,4.87420654296875
qmof-10dcb6e,0.9047729969024658,0.8026535511016846
qmof-14d0875,1.9903459548950195,1.8749991655349731
